track_name,track_id,track_uri,artist_name,album_name,album_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature,popularity,release_date,genre
Change Your Name,4s0EldNC1etxbYimOUkeIW,spotify:track:4s0EldNC1etxbYimOUkeIW,Brett Young,Ticket To L.A.,spotify:album:3TJSHb2z7Zo2K8ff8bMSik,0.58,0.58,2,-7.982,1,0.0287,0.376,0.0,0.118,0.393,144.995,spotify:track:4s0EldNC1etxbYimOUkeIW,213133,3,49,2018-12,Country
"Gewittergeräusche, Pt. 03",13y2A5UG2GX2SRhEJUwRxI,spotify:track:13y2A5UG2GX2SRhEJUwRxI,Regengeräusche Orchester von TraxLab,Gewittergeräusche,spotify:album:0YtpTDX2dADPTbq5FCsFsP,0.155,0.667,11,-27.521,0,0.0786,0.00118,0.168,0.373,0.0309,66.746,spotify:track:13y2A5UG2GX2SRhEJUwRxI,73931,5,43,2021-12,Nature
Don't Come Home Today,4WUAyxkq3x4l5P7QN0vmHr,spotify:track:4WUAyxkq3x4l5P7QN0vmHr,Good Morning,Shawcross,spotify:album:3KpFXHl7zzp0Cjvww3AUFs,0.382,0.738,6,-7.73,1,0.0334,0.507,0.965,0.136,0.462,155.858,spotify:track:4WUAyxkq3x4l5P7QN0vmHr,191500,4,45,2014-11,Alternative
Sometimes Love Just Ain't Enough,0VwvTLQq51tnSBnsAcrOrX,spotify:track:0VwvTLQq51tnSBnsAcrOrX,Charice,Chapter 10,spotify:album:35dszxGynKv0cOiaFzmIHF,0.413,0.26,10,-10.764,1,0.0349,0.738,0.0,0.0828,0.172,83.664,spotify:track:0VwvTLQq51tnSBnsAcrOrX,267306,4,45,2013-01,Pop
The Last of the Starks,4fXqpIzgHDBhylBBOLOKVX,spotify:track:4fXqpIzgHDBhylBBOLOKVX,Ramin Djawadi,Game Of Thrones: Season 8 (Music from the HBO Series),spotify:album:3AOeatEAPjy1CKtdkaXaDq,0.174,0.314,0,-14.642,0,0.0395,0.309,0.845,0.0977,0.0375,120.113,spotify:track:4fXqpIzgHDBhylBBOLOKVX,292490,3,48,2019-05,Soundtrack
러브 델루나,5WjiDiNBOoLCqPz8qzK1xS,spotify:track:5WjiDiNBOoLCqPz8qzK1xS,TAEYONG,Hotel del Luna (Original Television Soundtrack) Pt.13,spotify:album:2iFyDSfi0oz36tC3Llj8Ln,0.674,0.763,4,-3.958,1,0.0606,0.537,0.0,0.175,0.56,99.989,spotify:track:5WjiDiNBOoLCqPz8qzK1xS,267742,4,46,2019-08,Soundtrack
Lifetime - Chill Mix,26sNNFLwPBtWNgU34YvKcg,spotify:track:26sNNFLwPBtWNgU34YvKcg,Vera,Lifetime (Chill Mix),spotify:album:5LZBrssVL7hhI9D4ibX2Oz,0.73,0.587,0,-5.946,0,0.0683,0.0526,0.0,0.209,0.628,120.082,spotify:track:26sNNFLwPBtWNgU34YvKcg,201750,4,46,2021-02,Relaxation
Little Talks,3a2tuvXCHbW5nuUckuHkKT,spotify:track:3a2tuvXCHbW5nuUckuHkKT,Of Monsters and Men,My Head Is An Animal,spotify:album:6uD3oJCWT1gtlSCg5lDiNF,0.445,0.757,1,-5.177,1,0.0322,0.0206,0.0,0.146,0.421,102.878,spotify:track:3a2tuvXCHbW5nuUckuHkKT,266600,4,49,2012-01,Alternative
Hard Hat And A Hammer,4wLe9IeNMUovE9UWg9fiSB,spotify:track:4wLe9IeNMUovE9UWg9fiSB,Alan Jackson,Freight Train,spotify:album:6oCWzZ0s3QMp1MJLKUV8QG,0.754,0.621,4,-7.489,1,0.0294,0.231,3.1e-05,0.218,0.666,124.944,spotify:track:4wLe9IeNMUovE9UWg9fiSB,168813,4,47,2010-03,Country
Standing Room Only,6BOP0cv1eeXcvi1oE8bDVZ,spotify:track:6BOP0cv1eeXcvi1oE8bDVZ,Tim McGraw,Standing Room Only,spotify:album:3Rg5omHq5NUUpRQq6Bsuuw,0.475,0.789,1,-6.124,1,0.038,0.17,0.0,0.147,0.485,155.227,spotify:track:6BOP0cv1eeXcvi1oE8bDVZ,226090,4,49,2023-03,Country
Watchtower,5cwjq1HlJEwOMOxFr8bPpT,spotify:track:5cwjq1HlJEwOMOxFr8bPpT,Werlie,Watchtower,spotify:album:1l95gSxvw9QjvHnl6z0C6C,0.632,0.481,6,-15.682,1,0.0611,0.199,0.763,0.112,0.229,110.206,spotify:track:5cwjq1HlJEwOMOxFr8bPpT,158969,4,45,2021-11,Dance
Need you,72ezioGJGqEEpUWMsCBeil,spotify:track:72ezioGJGqEEpUWMsCBeil,EBEN,Need you,spotify:album:5MnrvjNLuy6hR13XJGcxxt,0.683,0.944,3,-3.18,0,0.0446,0.00787,0.243,0.297,0.324,133.946,spotify:track:72ezioGJGqEEpUWMsCBeil,175522,4,43,2024-02,Pop
So High (feat. Zumbi),50jFznrLnBBicIc3eal9OO,spotify:track:50jFznrLnBBicIc3eal9OO,Rebelution,Peace of Mind (Deluxe),spotify:album:69QU0KRyEfMXDG2K10HdMJ,0.898,0.423,0,-7.356,0,0.044,0.0121,1.96e-06,0.0898,0.511,121.064,spotify:track:50jFznrLnBBicIc3eal9OO,296906,4,46,2012-01,Reggae
Fly Me To The Moon,32OB1WCPVo2XzoXBPHv8Lu,spotify:track:32OB1WCPVo2XzoXBPHv8Lu,Joseph Vincent,Fly Me To The Moon,spotify:album:7xOxvvDBUdoohTDH4NDQwx,0.857,0.101,7,-12.99,0,0.0473,0.894,1.05e-06,0.0936,0.435,118.13,spotify:track:32OB1WCPVo2XzoXBPHv8Lu,101590,5,49,2021-01,Singer/Songwriter
"GoldBergHain (Quodlibet on ""Kraut und Rüben haben mich vertrieben"") for Violin & String Orchestra",5bmp5QR3Dwb5r9kgEX8kF3,spotify:track:5bmp5QR3Dwb5r9kgEX8kF3,Stephan Koncz,"GoldBergHain (Quodlibet on ""Kraut und Rüben haben mich vertrieben"") for Violin & String Orchestra",spotify:album:1QdcLEWjkLCvAdgxabQKLu,0.394,0.133,7,-19.88,1,0.0513,0.793,0.102,0.166,0.414,116.711,spotify:track:5bmp5QR3Dwb5r9kgEX8kF3,164973,4,44,2020-09,Classical
Glasgow,28VT0090inPlN6bfxoVdmB,spotify:track:28VT0090inPlN6bfxoVdmB,Catfish and the Bottlemen,The Ride,spotify:album:07IHAhsG4FnnfHQSb3bbAZ,0.622,0.316,2,-14.387,1,0.0495,0.883,3.38e-05,0.1,0.723,139.334,spotify:track:28VT0090inPlN6bfxoVdmB,157000,3,45,2016-05,Alternative
King of Pain - Wax Hero Remix,5wFB3TeDVi7lLX0GZHNtGS,spotify:track:5wFB3TeDVi7lLX0GZHNtGS,Stereo Dub,King of Pain (Wax Hero Remix),spotify:album:2hrdu7JUqp2pi4gpGSLXHw,0.779,0.691,11,-8.666,0,0.047,0.121,0.153,0.115,0.404,116.022,spotify:track:5wFB3TeDVi7lLX0GZHNtGS,212101,4,41,2022-10,Dance
She Looks to Me,31EJcKUZGaDCm684ByEx0G,spotify:track:31EJcKUZGaDCm684ByEx0G,Red Hot Chili Peppers,Stadium Arcadium,spotify:album:7xl50xr9NDkd3i2kBbzsNZ,0.577,0.766,1,-3.786,0,0.0267,0.0133,3.7e-05,0.158,0.452,88.013,spotify:track:31EJcKUZGaDCm684ByEx0G,245893,4,47,2006-05,Alternative
The Best For You,4WMCn6s4BZZPfQT3DJbB47,spotify:track:4WMCn6s4BZZPfQT3DJbB47,Nana Ou-Yang,NANA I,spotify:album:089YeWI94JPOa70x7LCbFv,0.461,0.338,9,-9.458,1,0.0805,0.632,2.57e-05,0.0803,0.0997,184.143,spotify:track:4WMCn6s4BZZPfQT3DJbB47,238822,3,43,2020-06,Soundtrack
Buddy,7xfPyBgb9om8iUooItxHl8,spotify:track:7xfPyBgb9om8iUooItxHl8,HIRAIDAI,Buddy,spotify:album:5G8ZkCnQCRGSVvyNJFQrNs,0.786,0.482,6,-6.82,1,0.0477,0.156,0.0,0.34,0.617,89.992,spotify:track:7xfPyBgb9om8iUooItxHl8,174232,4,47,2021-05,J-Pop
Don't Wanna,1UBgvk38CpRLbNyobBO9SN,spotify:track:1UBgvk38CpRLbNyobBO9SN,Blaze U,Don't Wanna,spotify:album:2KflrrA9fx8rZ4boTojxCg,0.669,0.812,4,-4.565,0,0.056,0.0339,0.0,0.274,0.159,123.901,spotify:track:1UBgvk38CpRLbNyobBO9SN,148145,4,45,2024-11,Hip-Hop/Rap
Going Down,5sSTJF2a8Ew2wxIW1mCBG5,spotify:track:5sSTJF2a8Ew2wxIW1mCBG5,Alicia Creti,Self/Less,spotify:album:6ufptISTWnxr9Zqm2mS1QP,0.595,0.806,2,-3.858,0,0.0446,0.109,0.0,0.149,0.456,112.921,spotify:track:5sSTJF2a8Ew2wxIW1mCBG5,191666,4,40,2024-02,R&B/Soul
Unpack Your Heart,3q8LBIqDChhcA1LkYKw2QL,spotify:track:3q8LBIqDChhcA1LkYKw2QL,Phillip Phillips,Behind The Light,spotify:album:6FAougtec534R7fcKVeNEq,0.611,0.845,5,-4.407,1,0.0442,0.00838,0.0,0.0972,0.817,110.022,spotify:track:3q8LBIqDChhcA1LkYKw2QL,196466,4,41,2014-01,Pop
Would You Even Know,07FMnItEdDXZ2WAgNR9n6a,spotify:track:07FMnItEdDXZ2WAgNR9n6a,Audien,Would You Even Know,spotify:album:4BNrohSLaSA4ifKPJyzUts,0.505,0.804,6,-2.514,1,0.0438,0.109,0.0,0.124,0.253,95.924,spotify:track:07FMnItEdDXZ2WAgNR9n6a,197590,4,45,2023-05,Dance
Let's Run Away Together,2HfkmgoO8fLWRFeksDGpa6,spotify:track:2HfkmgoO8fLWRFeksDGpa6,Johannes Bornlöf,The Boy Who Flew Away,spotify:album:1s1aADIorXvJ1DUmMKxWId,0.281,0.149,7,-18.729,1,0.0366,0.981,0.825,0.0787,0.0633,80.346,spotify:track:2HfkmgoO8fLWRFeksDGpa6,177875,4,41,2016-06,Soundtrack
La Passion - Radio Cut,2ahrGGa8U3yRJrEqpLGpir,spotify:track:2ahrGGa8U3yRJrEqpLGpir,Gigi D'Agostino,Jogging Hits Part 1,spotify:album:32I8eRxo8n0J8HxECd2maT,0.852,0.781,6,-7.667,1,0.0421,0.232,0.0,0.07,0.865,125.013,spotify:track:2ahrGGa8U3yRJrEqpLGpir,182266,4,49,2013-06,Dance
Centre Court,6Xlske5nAmkPb123IfyZ5S,spotify:track:6Xlske5nAmkPb123IfyZ5S,Bausa,Centre Court,spotify:album:6fgZ1vMdzZs8CUmA4c82Ms,0.566,0.701,0,-5.815,0,0.058,0.137,0.107,0.0924,0.154,74.998,spotify:track:6Xlske5nAmkPb123IfyZ5S,198592,4,41,2020-12,Hip-Hop/Rap
Mindful Movement,09ueGKqwkpHXhAQjMbCrOL,spotify:track:09ueGKqwkpHXhAQjMbCrOL,Waves of Life,Mindful Movement,spotify:album:1lXseNRj9i3E24O1DfEQQQ,0.23,0.034,2,-30.21,0,0.0804,0.794,0.928,0.128,0.435,171.262,spotify:track:09ueGKqwkpHXhAQjMbCrOL,195000,4,47,2023-11,New Age
It’s Beginning To Look Like Christmas,1NGJEnewYsyJJbR1Fo3duX,spotify:track:1NGJEnewYsyJJbR1Fo3duX,Fruit Bats,Holidays Rule,spotify:album:6WYKqCoezPOWXD9UxbXyGZ,0.571,0.37,7,-10.063,1,0.0286,0.675,0.000694,0.0973,0.585,100.18,spotify:track:1NGJEnewYsyJJbR1Fo3duX,180426,4,42,2012-01,Holiday
Mixtape : OH,0hSzkx76B91cIqQk3lCM3r,spotify:track:0hSzkx76B91cIqQk3lCM3r,Stray Kids,Mixtape : OH,spotify:album:1TviEIlnZeUKoIWkUujsPu,0.71,0.684,11,-4.398,0,0.0772,0.201,0.0,0.149,0.626,87.903,spotify:track:0hSzkx76B91cIqQk3lCM3r,212480,4,42,2021-06,K-Pop
Orphee aux enfers (Orpheus in the Underworld): Orpheus in the Underworld: Can-Can (Peter's Friend),6iEUNyyUTibtmxxJPuY27o,spotify:track:6iEUNyyUTibtmxxJPuY27o,Jacques Offenbach,Greatest Movie Classics,spotify:album:31Q5I7QQIlFYsbNruuXHHs,0.618,0.251,2,-18.365,1,0.0573,0.85,0.912,0.222,0.802,151.178,spotify:track:6iEUNyyUTibtmxxJPuY27o,145000,4,48,1997-07,Classical
ME N U DATE - Slowed & Reverbed,48bo3MNjT0V5qBR7HqfI6J,spotify:track:48bo3MNjT0V5qBR7HqfI6J,ODECORE,XIII SORROWS (ODECORE MIX),spotify:album:6wrKIZQJP4vyo7eIsAv5vE,0.358,0.744,1,-7.124,1,0.043,0.0654,0.00968,0.166,0.123,130.611,spotify:track:48bo3MNjT0V5qBR7HqfI6J,145439,4,47,2023-09,Dance
See the World,0ioDZn2JL53ictGJMMkETC,spotify:track:0ioDZn2JL53ictGJMMkETC,Brett Dennen,See the World,spotify:album:78UXXQ2WhEdl3586dCV2ZT,0.616,0.638,7,-7.981,1,0.0334,0.0245,3.59e-05,0.296,0.507,89.989,spotify:track:0ioDZn2JL53ictGJMMkETC,257893,4,46,2021-07,Singer/Songwriter
Horizon mind,0KxU1WQidDDjwDbTm0YW4b,spotify:track:0KxU1WQidDDjwDbTm0YW4b,Jolly Jordan,Horizon mind,spotify:album:4DPxwX7Ixo2SMiIQdUSXwE,0.613,0.386,0,-14.54,1,0.0374,0.203,0.891,0.273,0.51,86.039,spotify:track:0KxU1WQidDDjwDbTm0YW4b,196918,4,42,2021-07,New Age
Tié fou,2pSmuV6Vt0KkJLoEfB2DxW,spotify:track:2pSmuV6Vt0KkJLoEfB2DxW,Jul,Mise à jour,spotify:album:2M8IRxOB9vV2P2OoaeMrkQ,0.927,0.591,4,-7.254,0,0.14,0.203,0.0,0.097,0.833,124.994,spotify:track:2pSmuV6Vt0KkJLoEfB2DxW,217773,4,46,2024-06,Hip-Hop/Rap
Afterlife,4rLltALU0JVawcOAA88bnQ,spotify:track:4rLltALU0JVawcOAA88bnQ,Brennan Savage,Afterlife,spotify:album:4EyWAAdYmzJc4A8t6bgBlE,0.628,0.53,10,-9.663,0,0.0855,0.0608,0.0,0.0642,0.203,95.006,spotify:track:4rLltALU0JVawcOAA88bnQ,162000,4,44,2017-07,Hip-Hop/Rap
All In,5GzL1B9UV2Hj46Go8mP4Dr,spotify:track:5GzL1B9UV2Hj46Go8mP4Dr,SEU Worship,Heart Cry,spotify:album:29KBqH474Kpmrfc6cCtzWF,0.413,0.94,7,-6.003,0,0.0693,0.0143,0.0,0.552,0.305,140.034,spotify:track:5GzL1B9UV2Hj46Go8mP4Dr,237906,4,42,2022-09,Christian
Moves (feat. Snoop Dogg),0Nkt36AVGOmfV1cJmFr74P,spotify:track:0Nkt36AVGOmfV1cJmFr74P,Olly Murs,You Know I Know (Expanded Edition),spotify:album:6Z6lqEBbZq9Rbf7aYRxAZP,0.599,0.891,9,-3.458,0,0.261,0.113,0.0,0.169,0.942,202.031,spotify:track:0Nkt36AVGOmfV1cJmFr74P,165093,4,46,2018-11,Pop
ガリレオは恋をする -オーケストラアレンジver.-,2kWonByHe65qMTjLPS4FCj,spotify:track:2kWonByHe65qMTjLPS4FCj,Yuuri,響,spotify:album:4ttLt1ZktC5gPJ0v4lzlm3,0.436,0.48,6,-7.456,1,0.0303,0.519,0.00013,0.26,0.226,139.826,spotify:track:2kWonByHe65qMTjLPS4FCj,262200,4,43,2023-11,Rock
I Walk Alone,3MEZbg1mcW1O0VpcqjI914,spotify:track:3MEZbg1mcW1O0VpcqjI914,Clubhunterz,I Walk Alone,spotify:album:775uCCucUFhuzGXm8glDvG,0.732,0.87,1,-6.064,1,0.0496,0.077,0.00238,0.159,0.615,145.011,spotify:track:3MEZbg1mcW1O0VpcqjI914,179172,3,45,2020-10,Electronic
The Show Must Go On - Remastered 2011,7ofV2J7Ndzo2s5NBEgfpxl,spotify:track:7ofV2J7Ndzo2s5NBEgfpxl,Queen,Greatest Hits II (Remastered),spotify:album:1uG9cIT7IRuq9NqFvKFUsI,0.435,0.7,11,-7.3,0,0.0321,0.388,0.0,0.118,0.266,84.002,spotify:track:7ofV2J7Ndzo2s5NBEgfpxl,263626,4,48,1991-10,Jazz
Smooth Sailing,6yRs3JOb7GP0PYhlG6hVbe,spotify:track:6yRs3JOb7GP0PYhlG6hVbe,Norberg,Smooth Sailing,spotify:album:1k28WBci9JPB2zCTplu2GJ,0.525,0.267,7,-13.733,1,0.0331,0.904,0.413,0.0982,0.238,95.611,spotify:track:6yRs3JOb7GP0PYhlG6hVbe,125328,4,44,2023-07,Jazz
Circles,0SlPV0jmrPzC0XPFvh0LJD,spotify:track:0SlPV0jmrPzC0XPFvh0LJD,Will Paquin,Circles,spotify:album:7ifAJm2h62kb7N68TVVsad,0.428,0.659,9,-7.913,0,0.0372,0.12,0.0,0.515,0.204,124.782,spotify:track:0SlPV0jmrPzC0XPFvh0LJD,125873,4,44,2022-08,Alternative
Count On Me,1NFEXNMg8AZ0jGSux4CJdd,spotify:track:1NFEXNMg8AZ0jGSux4CJdd,PJ Morton,Cape Town to Cairo,spotify:album:3xrdk0MImcnbt9NEc7pSnK,0.708,0.601,0,-6.379,1,0.0324,0.211,2.14e-05,0.107,0.648,102.996,spotify:track:1NFEXNMg8AZ0jGSux4CJdd,169124,4,42,2024-06,R&B/Soul
Peace,5TbGgNC1yyV9NGEQqA9myW,spotify:track:5TbGgNC1yyV9NGEQqA9myW,Jon Belle,Peace,spotify:album:47srmsx8SpAb0YQhA9fLva,0.446,0.0869,1,-31.05,0,0.0328,0.983,0.907,0.103,0.0363,105.507,spotify:track:5TbGgNC1yyV9NGEQqA9myW,193000,4,41,2021-09,Jazz
Rudolph the Red-Nosed Reindeer,3GedYsq15ihZtl9muh5b5A,spotify:track:3GedYsq15ihZtl9muh5b5A,Willie Nelson,Pretty Paper,spotify:album:5Vdf8rMX6hBLQ0AQPunYQx,0.829,0.218,9,-16.5,1,0.119,0.879,2.61e-05,0.1,0.562,137.608,spotify:track:3GedYsq15ihZtl9muh5b5A,130400,4,43,1979-11,Christmas: Classic
Winter Lows,437gizbGJQrDOm32bobtLJ,spotify:track:437gizbGJQrDOm32bobtLJ,Sonic Atmos,Rough Seas,spotify:album:5GQIAxLpQsYl8lh0lImQwI,0.113,0.00271,3,-21.895,1,0.133,0.936,0.427,0.117,1e-05,89.138,spotify:track:437gizbGJQrDOm32bobtLJ,183000,4,48,2023-12,New Age
River on Strings,4KPxKVV0wKUbEi2D08RStc,spotify:track:4KPxKVV0wKUbEi2D08RStc,Nerea Vallée,River on Strings,spotify:album:2ms4F8UTNdM6JaXhCH83SK,0.272,0.0417,3,-21.804,1,0.0404,0.965,0.82,0.0924,0.133,101.686,spotify:track:4KPxKVV0wKUbEi2D08RStc,188725,4,47,2024-03,New Age
山雀,6sO7V8oZQ2ExSCWG2oD3ZT,spotify:track:6sO7V8oZQ2ExSCWG2oD3ZT,万能青年旅店,冀西南林路行,spotify:album:6ValxpcsrkQP2ugCU2Kxwy,0.669,0.42,9,-11.336,0,0.0283,0.584,0.473,0.453,0.547,122.002,spotify:track:6sO7V8oZQ2ExSCWG2oD3ZT,198032,4,42,2020-12,Prog-Rock/Art Rock
As Long As You Love Me,75nLmZ3IjorDYevGhuhahs,spotify:track:75nLmZ3IjorDYevGhuhahs,Lilly Bay,As Long As You Love Me,spotify:album:6rhRsutNATQlnIarYSAC8m,0.617,0.712,8,-10.386,0,0.0914,0.167,0.654,0.498,0.178,112.897,spotify:track:75nLmZ3IjorDYevGhuhahs,158368,4,49,2022-12,Pop
Summer Days - Roosevelt Remix,3eM70BLTVSo6SLOS3vazXp,spotify:track:3eM70BLTVSo6SLOS3vazXp,Rhye,Blood Remixed,spotify:album:1AvkRISSdzC7cq7eLoS5w1,0.811,0.481,7,-7.85,1,0.03,0.325,0.354,0.0747,0.851,109.996,spotify:track:3eM70BLTVSo6SLOS3vazXp,208813,4,44,2018-11,Electronic
No Sleep,4BhAN9ph0KpIOCvDxkKhFz,spotify:track:4BhAN9ph0KpIOCvDxkKhFz,Trinix,No Sleep,spotify:album:20wec2uVx0BGEpu7PsivQt,0.742,0.597,1,-9.405,0,0.0307,0.297,0.00836,0.114,0.121,100.056,spotify:track:4BhAN9ph0KpIOCvDxkKhFz,182400,4,42,2016-11,Electronica
Big Cheese,6ZYvlKKiccbtX1N0lJUonV,spotify:track:6ZYvlKKiccbtX1N0lJUonV,Nirvana,Bleach,spotify:album:1KVGLuPtrMrLlyy4Je6df7,0.27,0.945,4,-6.65,0,0.0537,5.73e-06,0.0203,0.179,0.297,129.556,spotify:track:6ZYvlKKiccbtX1N0lJUonV,222320,4,46,1989-06,Alternative
Pearl Harbor Orchestra Suite - Live,4u1hubBhRb9hGQUHar6Hfw,spotify:track:4u1hubBhRb9hGQUHar6Hfw,Hans Zimmer,The World of Hans Zimmer - A Symphonic Celebration (Live),spotify:album:1ms5jky5xjusqGM0xae60t,0.199,0.276,0,-15.437,1,0.0313,0.803,0.958,0.371,0.0591,69.457,spotify:track:4u1hubBhRb9hGQUHar6Hfw,304706,3,42,2019-03,Classical
TOP ORDER (JARS),3azmMptipPpya1mFr2JBv0,spotify:track:3azmMptipPpya1mFr2JBv0,BANGWHITE,TOP ORDER (JARS),spotify:album:2FKkRUyz0R5ov3kfLs3iJH,0.932,0.533,9,-8.144,1,0.208,0.00855,5.68e-05,0.0888,0.466,120.043,spotify:track:3azmMptipPpya1mFr2JBv0,105160,4,45,2024-08,Hip-Hop/Rap
Volare,7fD1AbEjXaCxSlEsRuoMRb,spotify:track:7fD1AbEjXaCxSlEsRuoMRb,Ella Fitzgerald,Hello Dolly!,spotify:album:1VJlR0fp5U5RDAdM9dheUm,0.531,0.184,5,-14.768,1,0.0397,0.96,3.48e-05,0.135,0.349,109.644,spotify:track:7fD1AbEjXaCxSlEsRuoMRb,160133,4,44,1964-01,Jazz
"À la file indienne - De ""Peter Pan""/Bande Originale Française du Film",5uocyBT8jaM5vmZ5jtboKQ,spotify:track:5uocyBT8jaM5vmZ5jtboKQ,Chœurs - Peter Pan,Peter Pan,spotify:album:17GOIWJorrcmFPJ9OTJMqn,0.636,0.287,0,-10.723,1,0.117,0.658,1.66e-05,0.151,0.958,130.85,spotify:track:5uocyBT8jaM5vmZ5jtboKQ,102880,4,41,2002-01,Soundtrack
All Along,4I4fBBEhpLAHvnLhacIwdg,spotify:track:4I4fBBEhpLAHvnLhacIwdg,Tegan Riley,All Along,spotify:album:7CRo25Q6dFAeZDTJ4Bgfgq,0.101,0.00193,10,-38.381,1,0.0393,0.98,0.96,0.0925,0.209,70.774,spotify:track:4I4fBBEhpLAHvnLhacIwdg,147857,5,47,2023-01,New Age
Luv a Thug,3W6PmMFhfopQETTtam0r5q,spotify:track:3W6PmMFhfopQETTtam0r5q,Key Glock,Yellow Tape 2,spotify:album:7snqOEQEtKqxJw3NTGml6i,0.946,0.583,5,-7.143,0,0.114,0.0857,0.0,0.157,0.83,122.014,spotify:track:3W6PmMFhfopQETTtam0r5q,145160,4,45,2021-11,Hip-Hop/Rap
Ma woman,5mxkWPEeK9xtESvK7dA8in,spotify:track:5mxkWPEeK9xtESvK7dA8in,Mik L,Ma woman,spotify:album:0zxfdqT2f5DqI3u35Ki3ed,0.595,0.766,0,-5.421,1,0.0827,0.474,0.00702,0.0954,0.508,106.582,spotify:track:5mxkWPEeK9xtESvK7dA8in,222074,5,41,2024-10,Not Found
Dance Monkey,6Rln4BGOKKdjSRvdBhhBSX,spotify:track:6Rln4BGOKKdjSRvdBhhBSX,Franck Thomason,Dance Monkey,spotify:album:6M9Labu227NwtAnXB3Ap64,0.482,0.352,9,-15.776,0,0.0915,0.598,0.0,0.201,0.322,92.698,spotify:track:6Rln4BGOKKdjSRvdBhhBSX,126000,4,40,2024-06,Not Found
Bones,6lt8Z886tMHpNqzOFWX8Yn,spotify:track:6lt8Z886tMHpNqzOFWX8Yn,Low Roar,"Once in a Long, Long While...",spotify:album:5dhet1luldVxu21FUspJXV,0.508,0.411,11,-9.857,0,0.0386,0.25,0.00981,0.162,0.353,69.995,spotify:track:6lt8Z886tMHpNqzOFWX8Yn,169805,3,49,2017-04,Soundtrack
Harry's Lullaby,0VV400L9kiXKb7HQVysEPS,spotify:track:0VV400L9kiXKb7HQVysEPS,Vanesa Cino,Harry's Lullaby,spotify:album:4TzEYjhlZOJWGkCNbvIIhN,0.369,0.0235,3,-28.448,1,0.052,0.994,0.929,0.102,0.694,76.666,spotify:track:0VV400L9kiXKb7HQVysEPS,72000,4,43,2021-01,Children's Music
The Thunder Rolls - Cover,1oMjdnSIwiQF0rnEUbCt2V,spotify:track:1oMjdnSIwiQF0rnEUbCt2V,All That Remains,Madness,spotify:album:1tb0QLGgdyuewhLFN4iKnj,0.334,0.896,2,-5.369,1,0.0509,0.000219,0.234,0.109,0.231,159.996,spotify:track:1oMjdnSIwiQF0rnEUbCt2V,263066,4,48,2017-04,Hard Rock
It's Raining Outside,0MyNnIoX0dr1pIfUYJ4wuI,spotify:track:0MyNnIoX0dr1pIfUYJ4wuI,Tales of Urbania,It's Raining Outside,spotify:album:2Fw429NDcdTBy7Cj5LzmCA,0.571,0.051,9,-28.776,0,0.0337,0.643,0.837,0.0958,0.0962,103.944,spotify:track:0MyNnIoX0dr1pIfUYJ4wuI,132306,4,47,2024-09,Hip-Hop/Rap
TWISTED,2iBXGnObYLUDxZiTnbX1a4,spotify:track:2iBXGnObYLUDxZiTnbX1a4,AViVA,VOLUME II,spotify:album:2OFJ3B3DyRkIr1zWNnGtBu,0.656,0.68,9,-5.967,0,0.224,0.668,0.000379,0.124,0.519,170.061,spotify:track:2iBXGnObYLUDxZiTnbX1a4,158335,4,45,2021-10,Pop
Reminiscene,4Ch8CsdVGD0kIJHRcOYoJK,spotify:track:4Ch8CsdVGD0kIJHRcOYoJK,Attachu,Reminiscence,spotify:album:1sEgv4xBi0b80bWbMmC1JM,0.857,0.0716,8,-22.403,1,0.0542,0.776,0.899,0.0893,0.123,129.96,spotify:track:4Ch8CsdVGD0kIJHRcOYoJK,105108,4,44,2022-12,Not Found
Big in Japan - Krister Remix,4OCA4FhK8IHGrQ3ZBbnYiP,spotify:track:4OCA4FhK8IHGrQ3ZBbnYiP,Banda Do Sul,Big in Japan (Krister Remix),spotify:album:5RKjVmxXlmI8Awl7WrJ2gH,0.803,0.486,2,-9.341,0,0.0307,0.0094,0.792,0.149,0.688,120.002,spotify:track:4OCA4FhK8IHGrQ3ZBbnYiP,245742,4,45,2021-04,Electronic
Wither,70bCuMmZHypmGwUdCQ3QDf,spotify:track:70bCuMmZHypmGwUdCQ3QDf,Tech N9ne,Special Effects,spotify:album:63uxYglJtSneGlHf5MKWfl,0.67,0.86,1,-3.183,1,0.0493,0.201,0.0,0.097,0.116,130.016,spotify:track:70bCuMmZHypmGwUdCQ3QDf,283533,4,42,2015-05,Hip-Hop/Rap
ชอบเธออะ,7GoKDM0DsvZvV95FM4jkux,spotify:track:7GoKDM0DsvZvV95FM4jkux,Ptrp Studio,ชอบเธออะ,spotify:album:4PID568E9d0N2oks1zfXXm,0.935,0.328,7,-11.367,1,0.0635,0.674,3.38e-06,0.082,0.843,125.033,spotify:track:7GoKDM0DsvZvV95FM4jkux,205850,4,47,2022-06,Hip-Hop/Rap
มีแค่เรา,7b9aHUDuKbMztMZQ90I7CY,spotify:track:7b9aHUDuKbMztMZQ90I7CY,F.HERO,มีแค่เรา,spotify:album:2pOcDaTRm5O8scagYAjJxL,0.853,0.806,0,-3.95,0,0.124,0.184,0.0,0.0867,0.895,122.987,spotify:track:7b9aHUDuKbMztMZQ90I7CY,265365,4,46,2019-01,Hip-Hop/Rap
